SYM,Start,End,FlPL,StdPL,FixPL
AAPL,2021-09-24,2021-12-17,185.0$,1.3%,18.44%
AMZN,2021-09-28,2021-12-17,3899.99$,1.22%,3.57%
FB,2021-09-24,2021-12-17,483.24$,1.38%,-5.21%
NFLX,2021-09-24,2021-12-17,1559.55$,2.49%,0.46%
GOOG,2021-09-24,2021-12-17,3000.48$,1.02%,1.2%
TSLA,2021-09-24,2021-12-17,3000.77$,3.58%,17.81%
MSFT,2021-09-24,2021-12-17,210.0$,0.74%,10.23%
NVDA,2021-09-24,2021-12-17,322.0$,1.55%,29.53%
