SYM,Start,End,FlPL,StdPL,FixPL
AAPL,2021-09-24,2021-12-17,78.0$,0.55%,18.44%
AMZN,2021-09-28,2021-12-17,4876.75$,1.52%,3.57%
FB,2021-09-24,2021-12-17,1441.8$,4.38%,-5.21%
NFLX,2021-09-24,2021-12-17,1806.3$,2.92%,0.46%
GOOG,2021-09-24,2021-12-17,11985.46$,4.4%,1.2%
TSLA,2021-09-24,2021-12-17,1003.0$,1.29%,17.81%
MSFT,2021-09-24,2021-12-17,362.0$,1.28%,10.23%
NVDA,2021-09-24,2021-12-17,434.5$,2.11%,29.53%
