SYM,Start,End,FlPL,StdPL,FixPL
AAL,2021-11-17,2021-12-17,-13.44$,-0.35%,-12.05%
AAPL,2021-11-17,2021-12-17,205.99$,1.28%,7.17%
ERJ,2021-10-01,2021-12-17,-227.49$,-13.44%,-18.02%
GE,2021-10-25,2021-12-17,-870.97$,-8.13%,-11.44%
NIO,2021-11-03,2021-12-17,-2.78$,-0.14%,-28.04%
TSP,2021-10-28,2021-12-17,378.46$,11.21%,-15.68%
SOHO,2021-09-28,2021-12-17,69.69$,32.63%,-17.96%
