Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-11,0.06285324178708315,0.06450780846176903,0.06285324178708315,0.06340455263853073,17222400,0.0,0.0
1986-04-14,0.0634045697017276,0.06450782582186998,0.0634045697017276,0.0639558807015419,12153600,0.0,0.0
1986-04-15,0.0639558807015419,0.0639558807015419,0.061750636702284686,0.0639558807015419,9302400,0.0,0.0
1986-04-16,0.06395586666104523,0.06671305517533349,0.06340455578226249,0.06616174429655075,31910400,0.0,0.0
1986-04-17,0.06616173178273163,0.06671304255723953,0.06616173178273163,0.06671304255723953,22003200,0.0,0.0
1986-04-18,0.06671306350255471,0.06671306350255471,0.06395587464411014,0.06450781971216202,21628800,0.0,0.0
1986-04-21,0.06450781971216202,0.06505913065976018,0.06285325274891379,0.06450781971216202,22924800,0.0,0.0
1986-04-22,0.06450780846176903,0.06450780846176903,0.06340455263853073,0.06340455263853073,15552000,0.0,0.0
1986-04-23,0.06340454872628062,0.06395585954371069,0.06285323790885057,0.06368020176887512,15609600,0.0,0.0
1986-04-24,0.06368020983801559,0.07112354330291654,0.06340455676049214,0.07002092152833939,62352000,0.0,0.0
1986-04-25,0.07057222769739814,0.07746424981423229,0.07057222769739814,0.07443203777074814,85795200,0.0,0.0
1986-04-28,0.07443205485677505,0.07553467681074356,0.07388010975930327,0.07498336583375931,28886400,0.0,0.0
1986-04-29,0.07498333464620884,0.07498333464620884,0.07222614678758732,0.07277745753526688,30326400,0.0,0.0
1986-04-30,0.07277744250049652,0.07332875313428323,0.06946957869777619,0.07112351059913635,30902400,0.0,0.0
1986-05-01,0.07112354330291654,0.07112354330291654,0.06891829975376224,0.07002092152833939,54345600,0.0,0.0
1986-05-02,0.07002092152833939,0.07112354330291654,0.06946961064105081,0.07002092152833939,20246400,0.0,0.0
1986-05-05,0.07002091172601865,0.07002091172601865,0.06946960091590881,0.06946960091590881,3254400,0.0,0.0
1986-05-06,0.07002092152833939,0.07112354330291654,0.07002092152833939,0.07002092152833939,9734400,0.0,0.0
1986-05-07,0.07002092152833939,0.07057223241562796,0.06891829975376224,0.07002092152833939,5155200,0.0,0.0
1986-05-08,0.07002092378513189,0.07057223469018936,0.06946961288007443,0.07057223469018936,3542400,0.0,0.0
1986-05-09,0.07057223241562796,0.07057223241562796,0.07002092152833939,0.07002092152833939,6076800,0.0,0.0
1986-05-12,0.07002092378513189,0.07222616740536177,0.07002092378513189,0.07057223469018936,10483200,0.0,0.0
1986-05-13,0.07057219996534964,0.07167482123292308,0.07057219996534964,0.07112351059913635,3830400,0.0,0.0
1986-05-14,0.07112354559524683,0.07112354559524683,0.07057223469018936,0.07057223469018936,9302400,0.0,0.0
1986-05-15,0.07057223469018936,0.0716748565003043,0.07057223469018936,0.07057223469018936,3801600,0.0,0.0
1986-05-16,0.07057219996534964,0.07277744250049652,0.07057219996534964,0.07112351059913635,11952000,0.0,0.0
1986-05-19,0.07112354330291654,0.07112354330291654,0.06946961064105081,0.07002092152833939,11001600,0.0,0.0
1986-05-20,0.07002091172601865,0.07002091172601865,0.06891829010579897,0.06946960091590881,61977600,0.0,0.0
1986-05-21,0.06946959613657087,0.07002090690875189,0.06836697459220886,0.06836697459220886,8092800,0.0,0.0
1986-05-22,0.06836697459220886,0.06891828536438988,0.06836697459220886,0.06836697459220886,4406400,0.0,0.0
1986-05-23,0.06836697459220886,0.06946959613657087,0.06836697459220886,0.06836697459220886,4089600,0.0,0.0
1986-05-27,0.06836699106995948,0.07057223469018936,0.06836699106995948,0.07057223469018936,13881600,0.0,0.0
1986-05-28,0.07057221454454868,0.07277745753526688,0.07057221454454868,0.07277745753526688,15523200,0.0,0.0
1986-05-29,0.07277747109911703,0.07553465947160759,0.0722261602486873,0.07443203777074814,45676800,0.0,0.0
1986-05-30,0.07498333813493537,0.07829120277491666,0.07498333813493537,0.07718858122825623,27072000,0.0,0.0
1986-06-02,0.07718860974169633,0.07718860974169633,0.07498336583375931,0.07498336583375931,19728000,0.0,0.0
1986-06-03,0.07498336583375931,0.07498336583375931,0.07388010975930327,0.07498336583375931,5011200,0.0,0.0
1986-06-04,0.07498334862117786,0.07553465947160759,0.07388009279997647,0.07443203777074814,4723200,0.0,0.0
1986-06-05,0.07443205700974706,0.07553467899560928,0.0738801118963101,0.07553467899560928,13708800,0.0,0.0
1986-06-06,0.07553467899560928,0.07553467899560928,0.07443205700974706,0.07553467899560928,3427200,0.0,0.0
1986-06-09,0.07553465066100387,0.07553465066100387,0.0722261518239975,0.0722261518239975,12672000,0.0,0.0
1986-06-10,0.0722261518239975,0.0722261518239975,0.07112353025175136,0.0722261518239975,3427200,0.0,0.0
1986-06-11,0.0722261518239975,0.0722261518239975,0.07112353025175136,0.0722261518239975,2304000,0.0,0.0
1986-06-12,0.07222615496645801,0.07222615496645801,0.06891829010579897,0.06946960091590881,13708800,0.0,0.0
1986-06-13,0.06946960091590881,0.07002091172601865,0.06891829010579897,0.06946960091590881,7891200,0.0,0.0
1986-06-16,0.06946962858608158,0.07002093961578193,0.06836700652668087,0.06891831755638123,9590400,0.0,0.0
1986-06-17,0.06946961064105081,0.07112354330291654,0.06946961064105081,0.07002092152833939,13075200,0.0,0.0
1986-06-18,0.07002091172601865,0.07002091172601865,0.06836697929568913,0.06946960091590881,4348800,0.0,0.0
1986-06-19,0.06946962858608158,0.07002093961578193,0.06836700652668087,0.06891831755638123,8467200,0.0,0.0
1986-06-20,0.0689183088406151,0.06946961980059382,0.0689183088406151,0.06919396668672562,3801600,0.0,0.0
1986-06-23,0.06919395756352736,0.07002092152833939,0.06781567797918509,0.07002092152833939,46195200,0.0,0.0
1986-06-24,0.07002091172601865,0.07057222253612849,0.06891829010579897,0.06946960091590881,14572800,0.0,0.0
1986-06-25,0.06946959613657087,0.07002090690875189,0.06836697459220886,0.06836697459220886,15235200,0.0,0.0
1986-06-26,0.06836698781168171,0.06891829869046445,0.06616174429655075,0.06616174429655075,19152000,0.0,0.0
1986-06-27,0.06616174199429938,0.06671305285389798,0.06505912027510218,0.06561043113470078,10396800,0.0,0.0
1986-06-30,0.06561043283594488,0.06946960895320148,0.06505912196205108,0.06781567633152008,62352000,0.0,0.0
1986-07-01,0.06781567633152008,0.06781567633152008,0.06726436545762628,0.06781567633152008,47577600,0.0,0.0
1986-07-02,0.06781567633152008,0.06781567633152008,0.06726436545762628,0.06781567633152008,52617600,0.0,0.0
1986-07-03,0.06836700652668087,0.06946962858608158,0.06836700652668087,0.06891831755638123,14140800,0.0,0.0
1986-07-07,0.06891829869046445,0.06891829869046445,0.06616174429655075,0.06616174429655075,14054400,0.0,0.0
1986-07-08,0.06616175255495653,0.06616175255495653,0.06395587464411014,0.06450781971216202,14256000,0.0,0.0
1986-07-09,0.06450779732945493,0.06450779732945493,0.061199298671384364,0.061750609427690506,46137600,0.0,0.0
1986-07-10,0.06175059435681925,0.06230190497857233,0.05734010938279455,0.06009666249155998,46886400,0.0,0.0
1986-07-11,0.06009667715877207,0.0628532309403028,0.06009667715877207,0.061750609427690506,17395200,0.0,0.0
1986-07-14,0.06009670533123026,0.06230194939024107,0.06009670533123026,0.06092366948723793,28598400,0.0,0.0
1986-07-15,0.060923640927111014,0.0628532309403028,0.06009667715877207,0.061750609427690506,13190400,0.0,0.0
1986-07-16,0.06230194770209899,0.0639558807015419,0.06230194770209899,0.0639558807015419,9360000,0.0,0.0
1986-07-17,0.06395585484810652,0.0650591105222702,0.06340454407115341,0.0650591105222702,6940800,0.0,0.0
1986-07-18,0.06505912027510218,0.06616174199429938,0.06340455357595388,0.06561043113470078,12326400,0.0,0.0
1986-07-21,0.06561043113470078,0.06671305285389798,0.06561043113470078,0.06561043113470078,3513600,0.0,0.0
1986-07-22,0.06561043283594488,0.06781567633152008,0.06561043283594488,0.06781567633152008,10512000,0.0,0.0
1986-07-23,0.06781567693289897,0.06891829869046445,0.06616174429655075,0.06616174429655075,20793600,0.0,0.0
1986-07-24,0.06726435304784684,0.06946959613657087,0.06726435304784684,0.06836697459220886,14140800,0.0,0.0
1986-07-25,0.06836700652668087,0.06946962858608158,0.06836700652668087,0.06891831755638123,20448000,0.0,0.0
1986-07-28,0.06891831100265301,0.06891831100265301,0.0672643780708313,0.0672643780708313,11808000,0.0,0.0
1986-07-29,0.06726436371349657,0.06781567457309517,0.06450780941550358,0.06561043113470078,14054400,0.0,0.0
1986-07-30,0.06561043016466418,0.06561043016466418,0.061199309232740404,0.06340455263853073,26409600,0.0,0.0
1986-07-31,0.06340458788752593,0.06395589904546813,0.06285327672958374,0.06285327672958374,15638400,0.0,0.0
1986-08-01,0.06285322209236696,0.06340453277106434,0.06175060073497222,0.062301911413669586,12902400,0.0,0.0
1986-08-04,0.062301911413669586,0.062301911413669586,0.060647979377577474,0.062301911413669586,12441600,0.0,0.0
1986-08-05,0.062301920183996655,0.0628532309403028,0.061750609427690506,0.061750609427690506,2822400,0.0,0.0
1986-08-06,0.06175062955357277,0.06230194048956322,0.06009669674560142,0.06119931861758232,18316800,0.0,0.0
1986-08-07,0.06119930885318008,0.06175061970120841,0.060096687157123414,0.06064799800515175,3657600,0.0,0.0
1986-08-08,0.06064800768159187,0.06230194048956322,0.06064800768159187,0.06119931861758232,4147200,0.0,0.0
1986-08-11,0.06230193093563557,0.06395586348997832,0.06230193093563557,0.06340455263853073,7948800,0.0,0.0
1986-08-12,0.06340454407115341,0.0650591105222702,0.06340454407115341,0.0650591105222702,9993600,0.0,0.0
1986-08-13,0.06505912027510218,0.06561043113470078,0.06450780941550358,0.06561043113470078,6883200,0.0,0.0
1986-08-14,0.06561044513900958,0.06781568904810521,0.06561044513900958,0.0672643780708313,20131200,0.0,0.0
1986-08-15,0.06726436938202533,0.06781568028808421,0.06671305847596644,0.06754002720117569,6105600,0.0,0.0
1986-08-18,0.06754001108512175,0.06781566410625536,0.06671304255723953,0.06671304255723953,12787200,0.0,0.0
1986-08-19,0.06671304255723953,0.06698870031061384,0.06561042100822372,0.06671304255723953,20390400,0.0,0.0
1986-08-20,0.06671305517533349,0.06671305517533349,0.06616174429655075,0.06616174429655075,20764800,0.0,0.0
1986-08-21,0.06616174429655075,0.06726436605411623,0.06616174429655075,0.06616174429655075,49536000,0.0,0.0
1986-08-22,0.06616173207617644,0.06671304285312957,0.06395585484810652,0.0650591105222702,5760000,0.0,0.0
1986-08-25,0.0650591105222702,0.0650591105222702,0.06395585484810652,0.0650591105222702,2419200,0.0,0.0
1986-08-26,0.06505913065976018,0.06505913065976018,0.06450781971216202,0.06450781971216202,10857600,0.0,0.0
1986-08-27,0.06450781971216202,0.06505913065976018,0.06395587464411014,0.06450781971216202,9532800,0.0,0.0
1986-08-28,0.06450781971216202,0.06505913065976018,0.06450781971216202,0.06450781971216202,3427200,0.0,0.0
1986-08-29,0.06450784432410597,0.06505915548204816,0.061750654413699355,0.06285327672958374,25430400,0.0,0.0
1986-09-02,0.06285325142555367,0.06285325142555367,0.0603723498474756,0.06119931861758232,5212800,0.0,0.0
1986-09-03,0.06064800088036234,0.06064800088036234,0.05789144650953748,0.059545379132032394,18316800,0.0,0.0
1986-09-04,0.060648008958521106,0.06450781971216202,0.060648008958521106,0.06450781971216202,39427200,0.0,0.0
1986-09-05,0.06450782318446178,0.0672643780708313,0.06395587808670003,0.0672643780708313,26352000,0.0,0.0
1986-09-08,0.06726435333174745,0.06781566410625536,0.06671304255723953,0.06671304255723953,9619200,0.0,0.0
1986-09-09,0.06671305458373247,0.06946960895320148,0.06671305458373247,0.06781567633152008,37526400,0.0,0.0
1986-09-10,0.06781566410625536,0.06836697488076326,0.06671304255723953,0.06671304255723953,10886400,0.0,0.0
1986-09-11,0.0667130698211272,0.06726438082094151,0.0639558807015419,0.0639558807015419,35654400,0.0,0.0
1986-09-12,0.0639558434497617,0.0645077882486035,0.062301911413669586,0.062301911413669586,24451200,0.0,0.0
1986-09-15,0.06230193093563557,0.06340455263853073,0.061199309232740404,0.06340455263853073,22492800,0.0,0.0
1986-09-16,0.06340455263853073,0.06395586348997832,0.06230193093563557,0.06340455263853073,5184000,0.0,0.0
1986-09-17,0.06340454407115341,0.06616173207617644,0.06285323329420028,0.0650591105222702,8035200,0.0,0.0
1986-09-18,0.06505912027510218,0.06671305285389798,0.06505912027510218,0.06561043113470078,5356800,0.0,0.0
1986-09-19,0.06561043113470078,0.06616174199429938,0.06505912027510218,0.06561043113470078,2505600,0.0,0.0
1986-09-22,0.06561042129922333,0.06561042129922333,0.0650591105222702,0.0650591105222702,4492800,0.0,0.0
1986-09-23,0.06505912253898527,0.06671305517533349,0.06505912253898527,0.06616174429655075,5961600,0.0,0.0
1986-09-24,0.0661617610671892,0.0661617610671892,0.06505913903013183,0.06533479690551758,4780800,0.0,0.0
1986-09-25,0.06533479468771276,0.0656104478214986,0.0639558807015419,0.0639558807015419,5155200,0.0,0.0
1986-09-26,0.0639558807015419,0.06450782582186998,0.0634045697017276,0.0639558807015419,2332800,0.0,0.0
1986-09-29,0.0639558434497617,0.0639558434497617,0.062301911413669586,0.062301911413669586,6192000,0.0,0.0
1986-09-30,0.062301911413669586,0.06340453277106434,0.062301911413669586,0.062301911413669586,5184000,0.0,0.0
1986-10-01,0.062301920183996655,0.06340454169660895,0.060647987915078215,0.061750609427690506,32428800,0.0,0.0
1986-10-02,0.061750609427690506,0.0628532309403028,0.061199298671384364,0.061750609427690506,22723200,0.0,0.0
1986-10-03,0.06175060073497222,0.06285322209236696,0.06175060073497222,0.062301911413669586,14716800,0.0,0.0
1986-10-06,0.06395587808670003,0.06836700002537911,0.06395587808670003,0.0672643780708313,85334400,0.0,0.0
1986-10-07,0.06726437380301921,0.07002092851448993,0.06726437380301921,0.06864265352487564,59788800,0.0,0.0
1986-10-08,0.06864264888860913,0.07139919868165465,0.06781568016490203,0.07057223469018936,119606400,0.0,0.0
1986-10-09,0.07057221454454868,0.07443202389852929,0.07057221454454868,0.07277745753526688,92563200,0.0,0.0
1986-10-10,0.07277747060524867,0.07773990234578304,0.07167484891187162,0.07608596980571747,76752000,0.0,0.0
1986-10-13,0.07608595614156793,0.07608595614156793,0.07277745753526688,0.07277745753526688,27129600,0.0,0.0
1986-10-14,0.07332875828529187,0.0744320137504567,0.07332875828529187,0.07388006895780563,12873600,0.0,0.0
1986-10-15,0.07388008246802168,0.07773989200158644,0.07388008246802168,0.07718858122825623,63532800,0.0,0.0
1986-10-16,0.07718858122825623,0.07773989200158644,0.07663727045492602,0.07718858122825623,21859200,0.0,0.0
1986-10-17,0.0771885832733279,0.07994513248077162,0.0771885832733279,0.07939382642507553,124444800,0.0,0.0
1986-10-20,0.07939379648622008,0.08104772349410548,0.07773986474609566,0.07994510233402252,43545600,0.0,0.0
1986-10-21,0.08049645423590827,0.08325300365686417,0.08049645423590827,0.08325300365686417,112377600,0.0,0.0
1986-10-22,0.08325300365686417,0.08407997226894388,0.08270169755846594,0.08325300365686417,54576000,0.0,0.0
1986-10-23,0.08325300365686417,0.08380431921974478,0.08242604450926683,0.08325300365686417,70444800,0.0,0.0
1986-10-24,0.08325303404756434,0.08325303404756434,0.08049648362035686,0.08270172774791718,101376000,0.0,0.0
1986-10-27,0.08325300272105106,0.08545888960361481,0.08325300272105106,0.08545888960361481,125654400,0.0,0.0
1986-10-28,0.08545887540125659,0.08876673979817877,0.08545887540125659,0.08738845586776733,142646400,0.0,0.0
1986-10-29,0.08738845751905394,0.08766411998903355,0.08380430593390918,0.08490756154060364,53222400,0.0,0.0
1986-10-30,0.08490759324886812,0.08766415272671971,0.08435628703198844,0.08656153082847595,44380800,0.0,0.0
1986-10-31,0.08656151125249952,0.08766413290138422,0.08490757404693132,0.08545888960361481,63734400,0.0,0.0
1986-11-03,0.08601019993535003,0.08766413722244255,0.08601019993535003,0.08711282163858414,42192000,0.0,0.0
1986-11-04,0.08711279192479587,0.09042065590620041,0.08711279192479587,0.09042065590620041,54403200,0.0,0.0
1986-11-05,0.09042069974665431,0.09648575883890514,0.08986938408354188,0.0959344431757927,45100800,0.0,0.0
1986-11-06,0.09593441548337332,0.10034490165720591,0.09538310944388492,0.09813965857028961,72576000,0.0,0.0
1986-11-07,0.09813959895899345,0.09869091412808705,0.09593435721157029,0.09758829325437546,44323200,0.0,0.0
1986-11-10,0.09758835674932763,0.09758835674932763,0.09317722680007896,0.09372854232788086,28684800,0.0,0.0
1986-11-11,0.09428048133850098,0.09538310280521661,0.09428048133850098,0.09428048133850098,11894400,0.0,0.0
1986-11-12,0.09428048133850098,0.09648572427193226,0.09317721628709733,0.09428048133850098,34156800,0.0,0.0
1986-11-13,0.09428049833625289,0.09483180443676488,0.0926259269854305,0.09290158003568649,30211200,0.0,0.0
1986-11-14,0.0929015737684189,0.09372854232788086,0.09097198361783493,0.09372854232788086,18720000,0.0,0.0
1986-11-17,0.09372853175269551,0.09538310280521661,0.09262591028597986,0.09428048133850098,24307200,0.0,0.0
1986-11-18,0.09428049558748341,0.09483180167192194,0.08931805938482285,0.08931805938482285,59673600,0.0,0.0
1986-11-19,0.08931805139982509,0.0931772220393329,0.08931805139982509,0.09262591600418091,48729600,0.0,0.0
1986-11-20,0.0926259208650039,0.09979359060525894,0.0926259208650039,0.09979359060525894,98179200,0.0,0.0
1986-11-21,0.10034485468508776,0.1042046671328786,0.10034485468508776,0.10310140252113342,91065600,0.0,0.0
1986-11-24,0.10310144794839414,0.11192305417372286,0.0997935834089836,0.11137174814939499,173836800,0.0,0.0
1986-11-25,0.11137180455558018,0.11302573293070564,0.11082048878754776,0.11247442662715912,95788800,0.0,0.0
1986-11-26,0.11247436966253184,0.11302567568685971,0.11137174814939499,0.11137174814939499,38793600,0.0,0.0
1986-11-28,0.11137179100571644,0.1119230972421892,0.10861524089438311,0.10971785336732864,41328000,0.0,0.0
1986-12-01,0.10971784996304253,0.11026916564689401,0.10696129993723844,0.10751261562108994,40291200,0.0,0.0
1986-12-02,0.10806390643119813,0.1102691499231808,0.10806390643119813,0.10806390643119812,28771200,0.0,0.0
1986-12-03,0.10806388283169838,0.10916650433689404,0.10696126132650272,0.10723691433668137,35164800,0.0,0.0
1986-12-04,0.10723692798716654,0.10971782432353668,0.10640996885136467,0.1086152121424675,42508800,0.0,0.0
1986-12-05,0.10861522203643535,0.10916652817718947,0.10806390643119813,0.10806390643119812,107510400,0.0,0.0
1986-12-08,0.10806390933368541,0.10916653110929204,0.10530735962691047,0.10696128755807877,22665600,0.0,0.0
1986-12-09,0.10696125804794578,0.1075125735158853,0.10585863657654747,0.106409952044487,16099200,0.0,0.0
1986-12-10,0.1064099553061454,0.10751257681134106,0.10530733380094974,0.10723691433668137,27590400,0.0,0.0
1986-12-11,0.10723693775558385,0.10861522203643535,0.10696128468520678,0.10806390643119812,11635200,0.0,0.0
1986-12-12,0.10806384627580796,0.10806384627580796,0.1042046770453453,0.1042046770453453,25286400,0.0,0.0
1986-12-15,0.10420473829536281,0.1047560444532738,0.09979360758927032,0.10144754499197006,50774400,0.0,0.0
1986-12-16,0.10199885566885009,0.10420474291206173,0.10199885566885009,0.10255017131567001,77299200,0.0,0.0
1986-12-17,0.10255016101975464,0.10420473245002933,0.10255016101975464,0.10365278273820877,23356800,0.0,0.0
1986-12-18,0.10365278300290764,0.10475603884453123,0.10310146741003125,0.10448038578033447,12672000,0.0,0.0
1986-12-19,0.10475604400686547,0.10806390933368541,0.10475604400686547,0.10696128755807877,56592000,0.0,0.0
1986-12-22,0.10696128468520678,0.10916652817718947,0.10696128468520678,0.10806390643119812,18316800,0.0,0.0
1986-12-23,0.10806388883668916,0.10916651040315628,0.10806388883668916,0.10916651040315628,23788800,0.0,0.0
1986-12-24,0.10916652924705161,0.10916652924705161,0.10861522310089454,0.10889087617397308,7027200,0.0,0.0
1986-12-26,0.10889086518773479,0.10971782432353668,0.1086152121424675,0.1086152121424675,3715200,0.0,0.0
1986-12-29,0.1086151615741471,0.10971777324186971,0.1042046770453453,0.1042046770453453,41702400,0.0,0.0
1986-12-30,0.10420477065331778,0.10585869910511658,0.10310150494555223,0.10530739277601242,25401600,0.0,0.0
1986-12-31,0.10530733057308869,0.10806387951934408,0.10530733057308869,0.106409952044487,23356800,0.0,0.0
1987-01-02,0.10641001489870708,0.10751263702140172,0.10475607698242193,0.10530739277601242,12643200,0.0,0.0
1987-01-05,0.10530733455938292,0.11247436966253184,0.10475601907057394,0.11137174814939499,48499200,0.0,0.0
1987-01-06,0.11137175258108671,0.11357699569511118,0.11082043707033987,0.11302568018436432,40032000,0.0,0.0
1987-01-07,0.1130256997956393,0.11909075826406479,0.1130256997956393,0.11909075826406479,60998400,0.0,0.0
1987-01-08,0.11964207734374105,0.12405320839892033,0.11964207734374105,0.12294994294643402,61488000,0.0,0.0
1987-01-09,0.12294994972167603,0.12846370294825882,0.12239864348975583,0.12791238725185394,63705600,0.0,0.0
1987-01-12,0.1279123500160913,0.13728527253107675,0.1268097284087435,0.13618265092372894,128793600,0.0,0.0
1987-01-13,0.13508001052825155,0.13508001052825155,0.13011757513287697,0.13232281804084778,76320000,0.0,0.0
1987-01-14,0.13232281804084778,0.13287412403560017,0.12956625967364396,0.13232281804084778,69465600,0.0,0.0
1987-01-15,0.13232283057470692,0.14279836476778957,0.13232283057470692,0.1394905000925064,117014400,0.0,0.0
1987-01-16,0.13949050628129045,0.13949050628129045,0.13342545805283032,0.13618265092372894,65433600,0.0,0.0
1987-01-19,0.13618267596710334,0.14114446938037872,0.1334254825891694,0.14114446938037872,88243200,0.0,0.0
1987-01-20,0.1411444489248243,0.14665819129671703,0.14059313336742518,0.14334969222545624,95760000,0.0,0.0
1987-01-21,0.1433497277863648,0.1532739592214353,0.1405931682445113,0.1494147777557373,108489600,0.0,0.0
1987-01-22,0.1494147311178568,0.16485270147385664,0.14500425426363697,0.16430139541625977,116035200,0.0,0.0
1987-01-23,0.16430138971026054,0.1709171189585561,0.14886341989040375,0.14886341989040375,317894400,0.0,0.0
1987-01-26,0.14996605793778106,0.15327392292600858,0.145004265187681,0.15161998569965363,116553600,0.0,0.0
1987-01-27,0.15161998351726652,0.15989027525687324,0.15161998351726652,0.1576850414276123,114105600,0.0,0.0
1987-01-28,0.15768503904212577,0.1604415978498442,0.1532739184010607,0.15823635458946228,76723200,0.0,0.0
1987-01-29,0.1582363592609111,0.15989027755830126,0.1483121301759085,0.15161998569965363,79228800,0.0,0.0
1987-01-30,0.15162001915317042,0.16154425042786033,0.1494147753411193,0.16126860678195953,104169600,0.0,0.0
1987-02-02,0.16126855307946378,0.1643013893331949,0.16099289059638977,0.16099289059638977,46915200,0.0,0.0
1987-02-03,0.1609929039326986,0.16264684111022606,0.15547979578174387,0.15823635458946228,59328000,0.0,0.0
1987-02-04,0.15823634679445497,0.15933895890584715,0.15658240969840342,0.15878765285015106,31737600,0.0,0.0
1987-02-05,0.15878766307448391,0.15989027525687324,0.15603111368954606,0.1576850414276123,42652800,0.0,0.0
1987-02-06,0.15768505300714786,0.1585120216691502,0.15106868851973745,0.1518956571817398,45619200,0.0,0.0
1987-02-09,0.15161998100455212,0.15161998100455212,0.1496904002528664,0.15051735937595367,136080000,0.0,0.0
1987-02-10,0.15051735699996616,0.15106867253780365,0.14720950163086893,0.15106867253780365,44668800,0.0,0.0
1987-02-11,0.1516199812235332,0.15823635458946228,0.1516199812235332,0.15823635458946228,60307200,0.0,0.0
1987-02-12,0.15823635779092307,0.17009016757724343,0.15823635779092307,0.16926319897174835,185731200,0.0,0.0
1987-02-13,0.16926320765539674,0.17146845107353023,0.1637501085745458,0.1676092892885208,81763200,0.0,0.0
1987-02-17,0.16760927366807302,0.16926319188081104,0.1637500933137567,0.16871188580989838,70732800,0.0,0.0
1987-02-18,0.1687118894643365,0.17146843880757281,0.15768503904212577,0.15823635458946228,128592000,0.0,0.0
1987-02-19,0.15768504369729863,0.15768504369729863,0.14996605793778106,0.15161998569965363,317750400,0.0,0.0
1987-02-20,0.15161997384667958,0.15161997384667958,0.14776080306101477,0.1499660462141037,87897600,0.0,0.0
1987-02-23,0.14996603878641457,0.16154419415470497,0.1466581742206169,0.15933895111083984,125913600,0.0,0.0
1987-02-24,0.15933893264291554,0.16760924141581368,0.15933893264291554,0.16705791652202606,120816000,0.0,0.0
1987-02-25,0.1670579446332074,0.1700901563434351,0.16319813971631214,0.16430139541625977,65001600,0.0,0.0
1987-02-26,0.16430140164508472,0.17532826144463137,0.16099290266035796,0.1703658252954483,145209600,0.0,0.0
1987-02-27,0.17036583008873,0.17146844227674704,0.16650664957274114,0.16926319897174835,37555200,0.0,0.0
1987-03-02,0.16926318779255814,0.16926318779255814,0.16319813971631214,0.16430139541625977,79516800,0.0,0.0
1987-03-03,0.16430139541625977,0.16595533251801367,0.16209550867215508,0.16430139541625977,81100800,0.0,0.0
1987-03-04,0.1643013602005845,0.17643082909750563,0.1637500542611523,0.17587952315807343,98179200,0.0,0.0
1987-03-05,0.17587958391690808,0.1880090570040407,0.17587958391690808,0.1841498762369156,128188800,0.0,0.0
1987-03-06,0.18414983929202275,0.1852524702595438,0.17918740367587385,0.18359853327274323,63561600,0.0,0.0
1987-03-09,0.18359860284167984,0.18414990906985956,0.17918747157335052,0.1802901029586792,38275200,0.0,0.0
1987-03-10,0.18029014521138428,0.18800913458677954,0.17973881992502702,0.18580389022827148,74102400,0.0,0.0
1987-03-11,0.188560351729393,0.18966296392247423,0.18635510841426586,0.188560351729393,43862400,0.0,0.0
1987-03-12,0.18856039736620905,0.19076564121506598,0.18414990966849515,0.18938736617565155,71337600,0.0,0.0
