SYM,Start,End,FlPL,StdPL,FixPL
AAPL,2021-09-24,2021-12-17,38.21$,0.27%,18.44%
AMZN,2021-09-28,2021-12-17,4647.74$,1.45%,3.57%
FB,2021-09-24,2021-12-17,2026.01$,6.23%,-5.21%
NFLX,2021-09-24,2021-12-17,2774.8$,4.55%,0.46%
GOOG,2021-09-24,2021-12-17,14438.95$,5.35%,1.2%
TSLA,2021-09-24,2021-12-17,1341.27$,1.74%,17.81%
MSFT,2021-09-24,2021-12-17,204.0$,0.71%,10.23%
NVDA,2021-09-24,2021-12-17,39.5$,0.19%,29.53%
