SYM,Start,End,FlPL,StdPL,FixPL
AAPL,2021-09-24,2021-12-17,145.35$,1.02%,18.44%
AMZN,2021-09-28,2021-12-17,3899.99$,1.22%,3.57%
FB,2021-09-24,2021-12-17,1381.12$,4.19%,-5.21%
NFLX,2021-09-24,2021-12-17,1696.2$,2.73%,0.46%
GOOG,2021-09-24,2021-12-17,2916.48$,0.99%,1.2%
TSLA,2021-09-24,2021-12-17,2438.29$,2.92%,17.81%
MSFT,2021-09-24,2021-12-17,210.0$,0.74%,10.23%
NVDA,2021-09-24,2021-12-17,320.5$,1.54%,29.53%
