SYM,Start,End,FlPL,StdPL,FixPL
AAL,2021-11-17,2021-12-17,123.25$,7.09%,-12.05%
AAPL,2021-11-17,2021-12-17,158.5$,1.0%,7.17%
ERJ,2021-10-01,2021-12-17,-30.0$,-1.59%,-18.02%
GE,2021-10-25,2021-12-17,-926.48$,-8.49%,-11.44%
NIO,2021-11-03,2021-12-17,172.6$,4.32%,-28.04%
TSP,2021-10-28,2021-12-17,449.16$,12.57%,-15.68%
SOHO,2021-09-28,2021-12-17,60.54$,27.85%,-17.96%
